Account,Balance
0.0.1163725,0
0.0.1163705,0
0.0.1163702,0
0.0.1163687,0
0.0.1163683,0
0.0.1163671,0
0.0.1163668,0
0.0.1163666,0
0.0.1163659,0
0.0.1163633,0
0.0.1163601,0
0.0.1163581,0
0.0.1163570,0
0.0.1163526,0
0.0.1163493,0
0.0.1163488,0
0.0.1163485,0
0.0.1163470,0
0.0.1163443,0
0.0.1163368,0
0.0.1163350,0
0.0.1163341,0
0.0.1163339,0
0.0.1163334,0
0.0.1163306,0
0.0.1163301,0
0.0.1163298,0
0.0.1163268,0
0.0.1163261,0
0.0.1163258,0
0.0.1163237,0
0.0.1163232,0
0.0.1163193,0
0.0.1163176,0
0.0.1163136,0
0.0.1163112,0
0.0.1163078,0
0.0.1163066,0
0.0.1163011,0
0.0.1162948,0
0.0.1162913,0
0.0.1162898,0
0.0.1162886,0
0.0.1162885,0
0.0.1162860,0
0.0.1162858,0
0.0.1162842,0
0.0.1162816,0
0.0.1162776,0
0.0.1162724,0
0.0.1162568,0
0.0.1162482,0
0.0.1162219,0
0.0.1162199,0
0.0.1162198,0
0.0.1161774,0
0.0.1161709,0
0.0.1161702,0
0.0.1161690,55447.742886
0.0.1161387,0
0.0.1161386,0
0.0.1161339,0
0.0.1160973,0
0.0.1160903,0
0.0.1160806,0
0.0.1160798,0
0.0.1160793,0
0.0.1160464,0
0.0.1160456,0
0.0.1160417,0
0.0.1160414,216636.000955
0.0.1160074,0
0.0.1159936,0
0.0.1159933,0
0.0.1159816,0
0.0.1159688,0
0.0.1159674,0
0.0.1159610,0
0.0.1159510,0
0.0.1159472,0
0.0.1159421,0
0.0.1159392,0
0.0.1159305,0
0.0.1159273,0
0.0.1159177,0
0.0.1159169,0
0.0.1159158,0
0.0.1159068,0
0.0.1159029,0
0.0.1159017,0
0.0.1159013,0
0.0.1158986,0
0.0.1158978,0
0.0.1158960,0
0.0.1158942,0
0.0.1158929,0
0.0.1158888,0
0.0.1158877,0
0.0.1158862,0
0.0.1158857,0
0.0.1158740,0
0.0.1158724,0
0.0.1158613,0
0.0.1158558,0
0.0.1158468,0
0.0.1158421,0
0.0.1158413,0
0.0.1158401,0
0.0.1158385,0
0.0.1158379,0
0.0.1158321,26759.360424
0.0.1158255,0
0.0.1158186,0
0.0.1158160,0
0.0.1158131,0
0.0.1158118,0
0.0.1158103,0
0.0.1158066,181200.182394
0.0.1157985,0
0.0.1157963,0
0.0.1157939,2594772.649302
0.0.1157906,100
0.0.1157870,0
0.0.1157864,0
0.0.1157853,0
0.0.1157843,0
0.0.1157840,0
0.0.1157832,0
0.0.1157792,527763.150258
0.0.1157786,0
0.0.1157745,0
0.0.1157733,0
0.0.1157641,0
0.0.1157571,0
0.0.1157493,0
0.0.1157460,0
0.0.1157409,0
0.0.1157360,0
0.0.1157358,0
0.0.1157329,0
0.0.1157254,0
0.0.1157244,0
0.0.1157220,0
0.0.1157191,0
0.0.1157088,0
0.0.1157012,3500
0.0.1156947,0
0.0.1156898,0.007907
0.0.1156746,0
0.0.1156688,0
0.0.1156686,0
0.0.1156682,0
0.0.1156608,0
0.0.1156506,0
0.0.1156462,0
0.0.1156459,0
0.0.1156437,0
0.0.1156372,0
0.0.1156336,0
0.0.1156238,0
0.0.1156196,0
0.0.1156170,0
0.0.1156130,0
0.0.1156078,0
0.0.1156064,0
0.0.1156014,0
0.0.1155990,0
0.0.1155967,0
0.0.1155941,2241718.036368
0.0.1155935,0
0.0.1155902,0
0.0.1155895,0
0.0.1155837,0
0.0.1155805,0
0.0.1155760,0
0.0.1155755,0
0.0.1155723,0
0.0.1155715,0
0.0.1155551,0
0.0.1155543,0
0.0.1155514,0
0.0.1155513,0
0.0.1155510,0
0.0.1155503,0
0.0.1155477,0
0.0.1155472,0
0.0.1155430,0
0.0.1155429,0
0.0.1155414,0
0.0.1155411,0
0.0.1155401,0
0.0.1155359,0
0.0.1155345,0
0.0.1155322,0
0.0.1155302,0
0.0.1155300,0
0.0.1155293,0
0.0.1155251,0
0.0.1155227,0
0.0.1155222,0
0.0.1155213,1068391.139611
0.0.1155205,0
0.0.1155198,0
0.0.1155191,0
0.0.1155137,0
0.0.1155083,0
0.0.1154993,0
0.0.1154973,0
0.0.1154956,0
0.0.1154954,0
0.0.1154928,0
0.0.1154923,0
0.0.1154922,0
0.0.1154884,0
0.0.1154880,0
0.0.1154871,0
0.0.1154869,0
0.0.1154854,112737.804485
0.0.1154850,0
0.0.1154845,0
0.0.1154818,0
0.0.1154802,0
0.0.1154762,0
0.0.1154748,100
0.0.1154745,0
0.0.1154742,0
0.0.1154582,0
0.0.1154574,0
0.0.1154417,0
0.0.1154378,0
0.0.1154296,0
0.0.1154251,0
0.0.1154236,0
0.0.1154200,0
0.0.1154035,0
0.0.1153887,0
0.0.1153851,0
0.0.1153764,0
0.0.1153486,0
0.0.1153456,0
0.0.1153440,0
0.0.1153241,0
0.0.1153194,0
0.0.1153022,0
0.0.1153018,0
0.0.1152924,0
0.0.1152877,0
0.0.1152875,0
0.0.1152870,0
0.0.1152869,0
0.0.1152857,0
0.0.1152842,0
0.0.1152586,0
0.0.1152566,0
0.0.1152506,0
0.0.1152452,0
0.0.1152356,0
0.0.1152266,0
0.0.1152253,0
0.0.1152048,596415.388903
0.0.1151951,0
0.0.1148142,0
0.0.1148140,0
0.0.1147077,0
0.0.1146945,0
0.0.1146944,0
0.0.1146915,0
0.0.1146905,0
0.0.1146858,0
0.0.1146857,0
0.0.1146836,0
0.0.1146827,0
0.0.1146820,0
0.0.1146797,0
0.0.1146745,0
0.0.1146743,0
0.0.1146711,0
0.0.1146703,0
0.0.1146694,0
0.0.1146597,0
0.0.1146595,0
0.0.1146571,0
0.0.1146570,0
0.0.1146535,0
0.0.1146520,0
0.0.1146513,0
0.0.1146504,0
0.0.1146496,0
0.0.1146494,0
0.0.1146484,0
0.0.1146445,0
0.0.1146433,0.12261
0.0.1146375,0
0.0.1146362,0
0.0.1146361,0
0.0.1146328,0
0.0.1146294,0
0.0.1146286,3247696.206762
0.0.1146262,0
0.0.1146260,0
0.0.1146259,0
0.0.1146252,0
0.0.1146242,0
0.0.1146241,0
0.0.1146200,0
0.0.1146156,0
0.0.1146110,0
0.0.1146100,0
0.0.1146074,0
0.0.1146061,0
0.0.1146050,0
0.0.1145931,0
0.0.1145871,0
0.0.1145868,0
0.0.1145859,0
0.0.1145829,0
0.0.1145727,1023851.241882
0.0.1145694,0
0.0.1145683,0
0.0.1145669,0
0.0.1145557,0
0.0.1145518,284697.153749
0.0.1145489,0
0.0.1145446,0
0.0.1145436,0
0.0.1145404,0
0.0.1145340,0
0.0.1145258,0
0.0.1145252,0
0.0.1145238,0
0.0.1145216,0
0.0.1145202,0
0.0.1145187,0
0.0.1145173,0
0.0.1145171,0
0.0.1145160,0
0.0.1145148,0
0.0.1145137,0
0.0.1145116,0
0.0.1145110,0
0.0.1145063,0
0.0.1145045,27577.88951
0.0.1145041,0
0.0.1145035,0
0.0.1144914,0
0.0.1144888,0
0.0.1144765,3950342.087583
0.0.1144758,777271.889881
0.0.1144741,159762.512562
0.0.1144679,0
0.0.1144650,317466.005241
0.0.1144639,0
0.0.1144482,0
0.0.1144477,0
0.0.1144455,0
0.0.1144446,0
0.0.1144419,0
0.0.1144378,0
0.0.1144369,0
0.0.1144331,0
0.0.1144330,0
0.0.1144289,0
0.0.1144223,0
0.0.1144146,0
0.0.1144127,0
0.0.1143982,0
0.0.1143941,0
0.0.1143854,0
0.0.1143840,0
0.0.1143770,0
0.0.1143682,0
0.0.1143669,0
0.0.1143635,0
0.0.1143554,0
0.0.1143295,0
0.0.1143264,0
0.0.1143245,0
0.0.1143174,0
0.0.1143113,0
0.0.1142994,0
0.0.1142950,0
0.0.1142887,0.003294
0.0.1142808,0
0.0.1142759,0
0.0.1142604,0
0.0.1142562,0
0.0.1142523,0
0.0.1142497,0
0.0.1142465,0
0.0.1142296,0
0.0.1142268,0
0.0.1142188,0
0.0.1142173,0
0.0.1142150,0
0.0.1142114,0
0.0.1142101,0
0.0.1142083,0
0.0.1142002,0
0.0.1141968,0
0.0.1141938,0
0.0.1141898,0
0.0.1141876,0
0.0.1141848,0
0.0.1141808,0
0.0.1141548,0
0.0.1141476,0
0.0.1141402,0
0.0.1141397,0
0.0.1141347,0
0.0.1141312,0
0.0.1141308,0
0.0.1141305,0
0.0.1141290,0
0.0.1141270,0
0.0.1141268,0
0.0.1141239,0
0.0.1141232,0
0.0.1141210,0
0.0.1141177,0
0.0.1141112,0
0.0.1141084,0
0.0.1141053,0
0.0.1141030,0
0.0.1141012,0
0.0.1140993,0
0.0.1140966,0
0.0.1140921,0
0.0.1140885,0
0.0.1140869,0
0.0.1140849,0
0.0.1140818,0
0.0.1140738,1182262.003443
0.0.1140623,0
0.0.1140618,0
0.0.1140602,0
0.0.1140572,18035.824972
0.0.1140560,0
0.0.1140498,0
0.0.1140462,0
0.0.1140393,0
0.0.1140375,0
0.0.1140367,0
0.0.1140366,0
0.0.1140341,0
0.0.1140338,0
0.0.1140328,0
0.0.1140323,0
0.0.1140313,0
0.0.1140307,0
0.0.1140279,0
0.0.1140258,0
0.0.1140231,0
0.0.1140229,0
0.0.1140207,0
0.0.1140166,0
0.0.1140165,0
0.0.1140120,0
0.0.1140079,0
0.0.1140053,0
0.0.1140021,0
0.0.1139874,0
0.0.1139866,0
0.0.1139863,0
0.0.1139851,0
0.0.1139821,0
0.0.1139813,0
0.0.1139734,0
0.0.1139728,0
0.0.1139722,0
0.0.1139689,0
0.0.1139687,0
0.0.1139678,0
0.0.1139665,0
0.0.1139640,0
0.0.1139637,0
0.0.1139610,0
0.0.1139587,0
0.0.1139549,0
0.0.1139523,0
0.0.1139521,0
0.0.1139503,0
0.0.1139479,0
0.0.1139454,0
0.0.1139412,0
0.0.1139406,0
0.0.1139405,0
0.0.1139397,0
0.0.1139395,0
0.0.1139389,0
0.0.1139384,0
0.0.1139380,0
0.0.1139368,0
0.0.1139348,0
0.0.1139268,0
0.0.1139257,0
0.0.1139229,0
0.0.1139221,0
0.0.1139210,0
0.0.1139197,0
0.0.1139192,0
0.0.1139121,0
0.0.1139105,0
0.0.1139101,0
0.0.1139077,0
0.0.1139066,0
0.0.1139035,0
0.0.1139019,0
0.0.1138991,0
0.0.1138989,0
0.0.1138980,0
0.0.1138948,0
0.0.1138947,0
0.0.1138929,0
0.0.1138906,0
0.0.1138905,0
0.0.1138902,0
0.0.1138901,0
0.0.1138885,0
0.0.1138779,81233.728302
0.0.1138747,0
0.0.1138593,0
0.0.1138562,0
0.0.1138560,0
0.0.1138427,282863.381787
0.0.1138416,0
0.0.1138383,0
0.0.1138304,0
0.0.1138243,0
0.0.1138240,0
0.0.1138207,0
0.0.1138163,0
0.0.1138157,0
0.0.1138134,0
0.0.1138116,140528.844471
0.0.1138059,193137.101538
0.0.1138040,0
0.0.1138028,0
0.0.1138000,0
0.0.1137995,0
0.0.1137994,0
0.0.1137966,0
0.0.1137964,0
0.0.1137936,0
0.0.1137909,0
0.0.1137904,0
0.0.1137887,0
0.0.1137788,0
0.0.1137782,0
0.0.1137761,0
0.0.1137753,0
0.0.1137694,0
0.0.1137648,0
0.0.1137576,0
0.0.1137565,0
0.0.1137555,0
0.0.1137549,0
0.0.1137544,0
0.0.1137508,0
0.0.1137488,0
0.0.1137467,0
0.0.1137459,0
0.0.1137434,0
0.0.1137411,0
0.0.1137383,0
0.0.1137323,88562.460765
0.0.1137317,0
0.0.1137216,0
0.0.1137211,0
0.0.1137155,0
0.0.1137149,0
0.0.1137112,0
0.0.1137105,898136.038972
0.0.1137064,0
0.0.1137047,0
0.0.1137036,0
0.0.1137027,0
0.0.1137010,0
0.0.1137003,0
0.0.1136990,0
0.0.1136963,0
0.0.1136961,0
0.0.1136892,0
0.0.1136887,0
0.0.1136885,0
0.0.1136862,0
0.0.1136828,0
0.0.1136716,0
0.0.1136692,0
0.0.1136669,0
0.0.1136663,0
0.0.1136641,0
0.0.1136639,0
0.0.1136635,0
0.0.1136629,0
0.0.1136627,0
0.0.1136618,25371358.342255
0.0.1136613,0
0.0.1136612,0
0.0.1136595,0
0.0.1136544,0
0.0.1136521,0
0.0.1136511,0
0.0.1136495,0
0.0.1136458,0
0.0.1136409,0
0.0.1136402,0
0.0.1136400,0
0.0.1136359,0
0.0.1136346,0
0.0.1136302,0
0.0.1136297,0
0.0.1136295,0
0.0.1136284,0
0.0.1136277,0
0.0.1136251,0
0.0.1136245,0
0.0.1136241,0
0.0.1136221,0
0.0.1136213,0
0.0.1136211,0
0.0.1136168,0
0.0.1136166,0
0.0.1136137,0
0.0.1136085,0
0.0.1136082,0
0.0.1136079,0
0.0.1136078,0
0.0.1136064,0
0.0.1136042,0
0.0.1135997,0
0.0.1135996,0
0.0.1135941,0
0.0.1135934,0
0.0.1135932,0
0.0.1135926,0
0.0.1135919,0
0.0.1135907,0
0.0.1135906,0
0.0.1135903,0
0.0.1135886,0
0.0.1135882,0
0.0.1135867,0
0.0.1135861,0
0.0.1135857,0
0.0.1135810,0
0.0.1135805,0
0.0.1135793,0
0.0.1135754,0
0.0.1135746,0
0.0.1135738,0
0.0.1135697,0
0.0.1135677,0
0.0.1135672,0
0.0.1135613,0
0.0.1135610,0
0.0.1135577,0
0.0.1135539,0
0.0.1135519,0
0.0.1135512,0
0.0.1135493,0
0.0.1135490,0
0.0.1135486,0
0.0.1135479,0
0.0.1135469,0
0.0.1135441,0
0.0.1135371,0
0.0.1134641,0
0.0.1134606,0
0.0.1134581,0
0.0.1134489,0
0.0.1134382,0
0.0.1134262,2223137.948976
0.0.1134134,0
0.0.1134132,0
0.0.1134046,0
0.0.1133945,0
0.0.1133937,0
0.0.1133934,0
0.0.1133933,0
0.0.1133881,0
0.0.1133845,167737.542278
0.0.1133815,0
0.0.1133805,0
0.0.1133790,0
0.0.1133763,0
0.0.1133712,0
0.0.1133704,0
0.0.1133628,0
0.0.1133581,0
0.0.1133544,0
0.0.1133533,0
0.0.1133501,0
0.0.1133493,0
0.0.1133445,0
0.0.1133392,0
0.0.1133384,0
0.0.1133298,0
0.0.1133292,0
0.0.1133221,0
0.0.1133166,0
0.0.1133149,0
0.0.1133147,0
0.0.1132959,0
0.0.1132081,7493.748765
0.0.1131973,0
0.0.1131859,0
0.0.1131357,0
0.0.1130505,0
0.0.1129277,7578182.283583
0.0.1129175,0
0.0.1129114,0
0.0.1128641,0
0.0.1127968,0
0.0.1127662,0
0.0.1127576,0
0.0.1126705,712162.545149
0.0.1126576,0
0.0.1125727,0
0.0.1125145,0
0.0.1125135,0
0.0.1125128,0
0.0.1125093,0
0.0.1125091,0
0.0.1124961,437.541724
0.0.1124612,0
0.0.1124601,0
0.0.1124521,0
0.0.1123753,0
0.0.1123704,0
0.0.1122256,0
0.0.1121922,0
0.0.1121107,0
0.0.1120955,0
0.0.1120589,0
0.0.1120498,0
0.0.1120388,101
0.0.1119981,100
0.0.1119722,0
0.0.1118949,0
0.0.1118723,20761601
0.0.1118020,0
0.0.1117890,0
0.0.1117285,0
0.0.1116414,0
0.0.1116369,4510001
0.0.1116299,1
0.0.1116038,0
0.0.1115981,0
0.0.1115947,6000
0.0.1115707,0
0.0.1115462,0
0.0.1115398,56207.585482
0.0.1115297,516717.010101
0.0.1114807,0
0.0.1114610,0
0.0.1113714,0
0.0.1113108,100.00085
0.0.1113071,161788.41279
0.0.1111842,3002501
0.0.1110801,3585254.46978
0.0.1110258,0
0.0.1110242,0
0.0.1110039,0
0.0.1109908,0
0.0.1109769,0
0.0.1109694,0
0.0.1109678,0
0.0.1107988,101
0.0.1107487,0
0.0.1107089,0
0.0.1107035,0
0.0.1106873,0
0.0.1105884,0
0.0.1105136,0
0.0.1104433,0
0.0.1103604,500000
0.0.1100867,0
0.0.1100852,0
0.0.1098804,1314.820656
0.0.1098442,0
0.0.1098288,0
0.0.1098275,0
0.0.1098184,6732154.664201
0.0.1097530,15079168.822932
0.0.1097018,100
0.0.1097012,1500900
0.0.1096712,0
0.0.1096642,0
0.0.1096391,100
0.0.1096330,785553.74864
0.0.1096319,0
0.0.1096199,0
0.0.1096121,0
0.0.1096113,0
0.0.1096081,0
0.0.1095925,0
0.0.1095892,0
0.0.1095660,60
0.0.1095571,13000
0.0.1095560,0
0.0.1095492,0
0.0.1095226,0
0.0.1095189,0
0.0.1094942,0
0.0.1094791,0
0.0.1094741,0
0.0.1094739,0
0.0.1094607,0
0.0.1094517,0
0.0.1094369,0
0.0.1094188,0
0.0.1094175,0
0.0.1094121,321806.016297
0.0.1094114,0
0.0.1094112,0
0.0.1094037,0
0.0.1093957,0
0.0.1093894,0
0.0.1093861,0
0.0.1093380,0
0.0.1093316,0
0.0.1093270,0
0.0.1093241,0
0.0.1093224,0
0.0.1093174,0
0.0.1093142,0
0.0.1093034,0
0.0.1093024,0
0.0.1093000,0
0.0.1092996,0
0.0.1092953,0
0.0.1092950,0
0.0.1092948,0
0.0.1092941,0
0.0.1092905,0
0.0.1092855,0
0.0.1092821,0
0.0.1092640,0
0.0.1092253,0
0.0.1092235,0
0.0.1092179,0
0.0.1092068,0
0.0.1092030,0
0.0.1091689,10000
0.0.1090831,0
0.0.1090678,0
0.0.1090026,0
0.0.1089819,0
0.0.1089552,0
0.0.1088883,0
0.0.1088189,2500
0.0.1088183,0
0.0.1087964,0
0.0.1087845,0
0.0.1087759,0
0.0.1087706,0
0.0.1087632,0
0.0.1087448,0
0.0.1087279,0
0.0.1087182,0
0.0.1087094,0
0.0.1087069,0
0.0.1087040,0
0.0.1087027,0
0.0.1084718,1666
0.0.1084486,0
0.0.1084473,0
0.0.1084445,0
0.0.1084295,0
0.0.1084032,0
0.0.1083830,0
0.0.1083114,1
0.0.1082286,0
0.0.1082181,18406.137867
0.0.1079361,860907.544283
0.0.1078459,0
0.0.1078179,0
0.0.1077479,0
0.0.1077344,0
0.0.1076368,0
0.0.1076263,0
0.0.1074743,0
0.0.1074457,0
0.0.1074226,100
0.0.1074188,0
0.0.1074067,0
0.0.1073949,13192982.011269
0.0.1073706,100
0.0.1073135,0.802666
0.0.1072587,742164.136228
0.0.1071830,0
0.0.1071285,0
0.0.1071182,0
0.0.1071032,0
0.0.1070807,0
0.0.1070796,30020.026112
0.0.1070679,0
0.0.1070640,0
0.0.1070188,0
0.0.1069567,0
0.0.1069071,0
0.0.1069035,20000
0.0.1068979,0
0.0.1067834,0
0.0.1067445,0
0.0.1067405,380241.207207
0.0.1067034,16468149.850964
0.0.1066186,0
0.0.1064428,0
0.0.1063893,0
0.0.1063517,100
0.0.1063232,0
0.0.1063206,0
0.0.1062649,0
0.0.1062590,0
0.0.1060935,0
0.0.1058067,0
0.0.1057714,0
0.0.1057510,0
0.0.1057364,281.499316
0.0.1057057,2484050.119872
0.0.1056350,0
0.0.1056099,0
0.0.1055818,0
0.0.1054737,0
0.0.1054731,0
0.0.1054026,18993459.921033
0.0.1053659,0
0.0.1051968,100
0.0.1051402,0
0.0.1049812,10000
0.0.1048795,0
0.0.1047342,100000
0.0.1046160,0
0.0.1046022,0
0.0.1045918,0
0.0.1044659,0
0.0.1044656,0
0.0.1044527,42698.97
0.0.1043583,301191170.992238
0.0.1042930,100
0.0.1042893,275.050225
0.0.1042788,217.515585
0.0.1042389,0
0.0.1042137,26183613.429456
0.0.1041713,100
0.0.1039268,101
0.0.1036441,1400
0.0.1035754,101
0.0.1035628,100
0.0.1035289,0
0.0.1034527,0
0.0.1034473,0
0.0.1033220,282000
0.0.1032019,2556586.996589
0.0.1028927,2838792.738026
0.0.1028891,0.454861
0.0.1028712,0
0.0.1027348,0
0.0.1026349,113000
0.0.1024810,0
0.0.1024034,14859858.094505
0.0.1023690,0
0.0.1023574,0
0.0.1022926,266646.651005
0.0.1022857,0
0.0.1022543,0
0.0.1022166,0
0.0.1022028,0
0.0.1021802,0
0.0.1020391,0
0.0.1020029,0
0.0.1019904,0
0.0.1019867,0
0.0.1019667,0
0.0.1019596,0
0.0.1019515,0
0.0.1019431,0
0.0.1019244,0
0.0.1018951,0
0.0.1018620,0
0.0.1018615,0
0.0.1018596,0
0.0.1018435,0
0.0.1018433,0
0.0.1018358,0
0.0.1018330,0
0.0.1018164,0
0.0.1018043,0
0.0.1018029,0
0.0.1018009,0
0.0.1017953,0
0.0.1017856,0
0.0.1017844,0
0.0.1017823,0
0.0.1017817,0
0.0.1017742,0
0.0.1017728,0
0.0.1017720,0
0.0.1017708,0
0.0.1017701,0
0.0.1017688,0
0.0.1017682,0
0.0.1017656,0
0.0.1017648,0
0.0.1017636,0
0.0.1017602,0
0.0.1017595,0
0.0.1017526,0
0.0.1017484,0
0.0.1016797,0
0.0.1012799,0
0.0.1012096,0
0.0.1010838,4468.808676
0.0.1009906,0
0.0.1009892,0
0.0.1009058,0
0.0.1009021,1000000
0.0.1008996,0
0.0.1008120,4643183.43003
0.0.1005827,0
0.0.1005298,320300
0.0.1003794,0
0.0.1003639,0
0.0.1003487,0
0.0.1002753,0
0.0.1001904,10689.545549
0.0.1001175,0
0.0.1000668,0
0.0.1000000,22500
0.0.997927,0
0.0.997827,29504447.660677
0.0.996563,0
0.0.995094,0
0.0.995026,2500
0.0.995022,0
0.0.993388,0
0.0.992384,1000000
0.0.990116,0
0.0.990023,9645858.972515
0.0.988036,0
0.0.985317,0
0.0.981180,0
0.0.978213,0
0.0.976639,0
0.0.976136,0
0.0.975908,0
0.0.974697,0
0.0.974316,0
0.0.974183,0
0.0.973828,10000001
0.0.971315,138500
0.0.967174,1666
0.0.966917,0
0.0.965438,1000000
0.0.963610,0
0.0.962087,0
0.0.961733,0
0.0.961101,0
0.0.961031,0
0.0.960927,0
0.0.960507,0
0.0.960183,0
0.0.959834,0
0.0.958730,0
0.0.958593,0
0.0.958393,0
0.0.958311,0
0.0.958307,0
0.0.958305,0
0.0.958255,0
0.0.957851,0
0.0.957759,0
0.0.957111,0
0.0.957059,0
0.0.957035,0
0.0.956944,0
0.0.956939,0
0.0.956754,0
0.0.956725,0
0.0.954296,9142.494584
0.0.954205,0
0.0.953357,0
0.0.950754,0
0.0.950327,0
0.0.949840,0
0.0.947094,0
0.0.946842,0
0.0.946793,0
0.0.945336,0
0.0.944899,0
0.0.944428,0
0.0.943760,0
0.0.942857,0
0.0.942682,0
0.0.942476,0
0.0.942219,0
0.0.941990,0
0.0.941950,0
0.0.941735,0
0.0.941464,0
0.0.940669,0
0.0.940541,0
0.0.939157,5000
0.0.937979,0
0.0.935710,0
0.0.935533,0
0.0.934531,0
0.0.933991,0
0.0.933949,0
0.0.931610,0
0.0.931048,0
0.0.929731,0
0.0.929333,0
0.0.926064,9642.125293
0.0.923082,0
0.0.921905,1540478.711388
0.0.921467,0
0.0.919982,0
0.0.916853,0
0.0.915602,0
0.0.915410,0
0.0.913675,0
0.0.912733,0
0.0.912310,0
0.0.912233,0
0.0.912101,12442322.347305
0.0.911249,0
0.0.911225,0
0.0.911178,0
0.0.911113,0
0.0.910915,0
0.0.909691,0
0.0.909577,0
0.0.909471,0
0.0.909413,0
0.0.909296,0
0.0.908119,0
0.0.907912,0
0.0.907754,255684
0.0.907686,0
0.0.907506,0
0.0.907382,8310526.740311
0.0.907287,0
0.0.907176,0
0.0.906630,0
0.0.906599,0
0.0.906494,0
0.0.906269,10440615.126633
0.0.906264,0
0.0.906238,0
0.0.905997,0
0.0.905761,0
0.0.905726,0
0.0.905689,0
0.0.905391,0
0.0.905249,0
0.0.905210,0
0.0.905115,0
0.0.905072,137639.100782
0.0.904808,0
0.0.904405,0
0.0.904343,0
0.0.904323,0
0.0.904312,0
0.0.904108,0
0.0.903917,0
0.0.903894,0
0.0.903823,0
0.0.903759,0
0.0.903456,0
0.0.903276,0
0.0.903256,0
0.0.903152,0
0.0.903104,0
0.0.903085,0
0.0.903010,0
0.0.902965,0
0.0.902925,0
0.0.902835,0
0.0.902810,0
0.0.902792,0
0.0.902773,0
0.0.902752,0
0.0.902667,0
0.0.902635,0
0.0.902542,0
0.0.902523,0
0.0.902521,0
0.0.902427,0
0.0.902406,0
0.0.902405,0
0.0.902339,0
0.0.902319,0
0.0.902314,0
0.0.902302,0
0.0.902259,0
0.0.902253,0
0.0.902206,0
0.0.902198,0
0.0.902183,0
0.0.902138,0
0.0.902128,0
0.0.902054,1000
0.0.902052,0
0.0.902008,0
0.0.901998,0
0.0.901977,0
0.0.901965,0
0.0.901963,0
0.0.901910,0
0.0.901886,0
0.0.901858,0
0.0.901854,0
0.0.901835,0
0.0.898859,5000000
0.0.898708,0
0.0.898540,4096.059733
0.0.898392,10
0.0.898319,0
0.0.897402,1000
0.0.896835,0
0.0.896480,24500
0.0.894733,0
0.0.892416,46400038.337899
0.0.890820,0
0.0.889130,0
0.0.887633,0
0.0.886039,0
0.0.884332,0.001572
0.0.884321,0.000291
0.0.883667,0
0.0.879535,1033733.152557
0.0.879215,1032666.179543
0.0.877111,2058412.740565
0.0.877043,0
0.0.873435,0
0.0.869089,0
0.0.868412,38863174.896146
0.0.866540,30500
0.0.865456,0
0.0.864353,0
0.0.863488,1666
0.0.863325,1645694050.900891
0.0.861560,0
0.0.860058,314553615.289063
0.0.859649,0
0.0.859204,1000
0.0.858824,0
0.0.858580,0
0.0.857520,34492.268715
0.0.856301,100000
0.0.855683,0
0.0.854423,5860.230929
0.0.854328,2970140.216344
0.0.854202,0
0.0.851163,5000000
0.0.851099,9999
0.0.850980,142644.830107
0.0.850710,299.413468
0.0.850640,2844550.175998
0.0.850271,0
0.0.848643,0
0.0.848620,0
0.0.848573,0
0.0.848348,0
0.0.847123,0
0.0.845610,0
0.0.845509,0
0.0.845391,0
0.0.844593,0
0.0.844585,0
0.0.844560,5000001
0.0.843476,0
0.0.843137,21448540.310034
0.0.842953,0.000433
0.0.842843,0
0.0.842540,28476649.510323
0.0.842247,0
0.0.841549,600219107.045339
0.0.840600,48997204.421988
0.0.840320,60000.000578
0.0.840180,1156
0.0.840173,0
0.0.840041,120000
0.0.839947,0
0.0.839840,1500
0.0.839442,291160.442769
0.0.838482,0
0.0.838355,40236771.631161
0.0.838308,0
0.0.837852,0
0.0.837417,0
0.0.837339,5065992.420035
0.0.836601,1000000
0.0.836120,12306702.103558
0.0.836048,152000
0.0.835929,7315721.849812
0.0.835894,0
0.0.835588,0
0.0.835561,0
0.0.835346,0
0.0.835291,0
0.0.835055,0
0.0.834914,0
0.0.834704,0
0.0.834497,0
0.0.834472,0
0.0.833726,0
0.0.833502,0
0.0.833282,15497829.99189
0.0.833139,1003033.22432
0.0.832729,451030388.674625
0.0.832415,0
0.0.831944,0
0.0.831333,10000000.802226
0.0.831310,0
0.0.831261,2000
0.0.831203,0
0.0.830901,0
0.0.830890,0
0.0.830222,30727225.776104
0.0.829107,4500000
0.0.828754,0
0.0.828526,0
0.0.828167,5453010.795701
0.0.827771,3582.022569
0.0.827243,229000
0.0.826446,0
0.0.826008,0
0.0.825133,0
0.0.824900,11079.412382
0.0.823741,0
0.0.823259,0
0.0.820194,2000290
0.0.819934,861.525139
0.0.819063,0
0.0.818400,0.001676
0.0.818058,0
0.0.817883,20952299.017233
0.0.817640,0
0.0.816244,0
0.0.815824,23396900.566364
0.0.814830,0
0.0.814587,0
0.0.814260,0
0.0.814067,110500
0.0.813799,33000
0.0.813792,0
0.0.813427,1260555.44407
0.0.813134,0
0.0.813132,1000000
0.0.812534,0
0.0.812507,0
0.0.811544,0
0.0.810672,90931.831674
0.0.809013,0
0.0.808791,412.750729
0.0.808062,1352466.691976
0.0.806277,0
0.0.805717,3530330.01003
0.0.803411,4572.11
0.0.798487,0
0.0.796471,0
0.0.795455,19620599.517322
0.0.795297,0
0.0.794917,0
0.0.794735,0
0.0.794335,7953126.696877
0.0.794091,0
0.0.793407,0
0.0.792959,0
